# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Nov 15 18:11:40 2018
#
# COLUMN plntname:       Planet Name
# COLUMN centralwavelng: Central Wavelength [microns]
# COLUMN bandwidth:      Band Width [microns]
# COLUMN plntransdep:    Transit Depth [percentage]
# COLUMN plntransdeperr1: Transit Depth Upper Unc. [percentage]
# COLUMN plntransdeperr2: Transit Depth Lower Unc. [percentage]
# COLUMN plntransdeplim: Transit Depth Limit Flag
# COLUMN plnradj:        Planet Radius [Jupiter radii]
# COLUMN plnradjerr1:    Planet Radius Upper Unc. [Jupiter radii]
# COLUMN plnradjerr2:    Planet Radius Lower Unc. [Jupiter radii]
# COLUMN plnradjlim:     Planet Radius Limit Flag
# COLUMN plnratror:      Ratio of Planet to Stellar Radius
# COLUMN plnratrorerr1:  Ratio of Planet to Stellar Radius Upper Unc.
# COLUMN plnratrorerr2:  Ratio of Planet to Stellar Radius Lower Unc.
# COLUMN plnratrorlim:   Ratio of Planet to Stellar Radius Limit Flag
# COLUMN plntranmid:     Transit Mid-Point [BJD]
# COLUMN plntranmiderr1: Transit Mid-Point Upper Unc. [BJD]
# COLUMN plntranmiderr2: Transit Mid-Point Lower Unc. [BJD]
# COLUMN plntranmidlim:  Transit Mid-Point Limit Flag
# COLUMN plntranreflink: Reference
# COLUMN facility:       Facility
# COLUMN instrument:     Instrument
#
rowid,plntname,centralwavelng,bandwidth,plntransdep,plntransdeperr1,plntransdeperr2,plntransdeplim,plnradj,plnradjerr1,plnradjerr2,plnradjlim,plnratror,plnratrorerr1,plnratrorerr2,plnratrorlim,plntranmid,plntranmiderr1,plntranmiderr2,plntranmidlim,plntranreflink,facility,instrument
1936,HD 189733 b,0.65628,1.30000,0.790000,0.110000,-0.110000,0,,,,,,,,,,,,,<a refstr=BARNES_ET_AL__2016 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016MNRAS.462.1012B target=ref>Barnes et al. 2016</a>,European Southern Observatory's 3.6 meter Telescope,HARPS Echelle Spectrograph
1937,WASP-39 b,0.52500,0.01000,,,,,,,,,0.14339,0.00198,-0.00198,0,,,,,<a refstr=NIKOLOV_ET_AL__2016 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016ApJ...832..191N target=ref>Nikolov et al. 2016</a>,Very Large Telescope (Antu),FORS2
1938,HD 189733 b,0.39685,0.30000,2.760000,0.310000,-0.310000,0,,,,,,,,,,,,,<a refstr=BARNES_ET_AL__2016 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016MNRAS.462.1012B target=ref>Barnes et al. 2016</a>,European Southern Observatory's 3.6 meter Telescope,HARPS Echelle Spectrograph
1939,WASP-39 b,0.53500,0.01000,,,,,,,,,0.14501,0.00099,-0.00099,0,,,,,<a refstr=NIKOLOV_ET_AL__2016 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016ApJ...832..191N target=ref>Nikolov et al. 2016</a>,Very Large Telescope (Antu),FORS2
1940,HD 189733 b,0.39685,0.40000,2.310000,0.230000,-0.230000,0,,,,,,,,,,,,,<a refstr=BARNES_ET_AL__2016 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016MNRAS.462.1012B target=ref>Barnes et al. 2016</a>,European Southern Observatory's 3.6 meter Telescope,HARPS Echelle Spectrograph
1941,WASP-39 b,0.54500,0.01000,,,,,,,,,0.14523,0.00112,-0.00112,0,,,,,<a refstr=NIKOLOV_ET_AL__2016 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016ApJ...832..191N target=ref>Nikolov et al. 2016</a>,Very Large Telescope (Antu),FORS2
1942,HD 189733 b,0.39685,0.40000,2.260000,0.220000,-0.220000,0,,,,,,,,,,,,,<a refstr=BARNES_ET_AL__2016 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016MNRAS.462.1012B target=ref>Barnes et al. 2016</a>,European Southern Observatory's 3.6 meter Telescope,HARPS Echelle Spectrograph
1943,WASP-39 b,0.55800,0.01500,,,,,,,,,0.14617,0.00096,-0.00096,0,,,,,<a refstr=NIKOLOV_ET_AL__2016 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016ApJ...832..191N target=ref>Nikolov et al. 2016</a>,Very Large Telescope (Antu),FORS2
1944,HD 189733 b,0.39685,0.60000,1.880000,0.210000,-0.210000,0,,,,,,,,,,,,,<a refstr=BARNES_ET_AL__2016 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016MNRAS.462.1012B target=ref>Barnes et al. 2016</a>,European Southern Observatory's 3.6 meter Telescope,HARPS Echelle Spectrograph
1945,WASP-39 b,0.57600,0.02200,,,,,,,,,0.14641,0.00067,-0.00067,0,,,,,<a refstr=NIKOLOV_ET_AL__2016 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016ApJ...832..191N target=ref>Nikolov et al. 2016</a>,Very Large Telescope (Antu),FORS2
1946,HD 189733 b,0.39685,0.80000,1.720000,0.200000,-0.200000,0,,,,,,,,,,,,,<a refstr=BARNES_ET_AL__2016 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016MNRAS.462.1012B target=ref>Barnes et al. 2016</a>,European Southern Observatory's 3.6 meter Telescope,HARPS Echelle Spectrograph
1947,WASP-39 b,0.58900,0.00300,,,,,,,,,0.15026,0.00206,-0.00206,0,,,,,<a refstr=NIKOLOV_ET_AL__2016 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016ApJ...832..191N target=ref>Nikolov et al. 2016</a>,Very Large Telescope (Antu),FORS2
1948,HD 189733 b,0.39337,0.30000,2.760000,0.310000,-0.310000,0,,,,,,,,,,,,,<a refstr=BARNES_ET_AL__2016 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016MNRAS.462.1012B target=ref>Barnes et al. 2016</a>,European Southern Observatory's 3.6 meter Telescope,HARPS Echelle Spectrograph
1949,WASP-39 b,0.59900,0.01700,,,,,,,,,0.14634,0.00078,-0.00078,0,,,,,<a refstr=NIKOLOV_ET_AL__2016 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016ApJ...832..191N target=ref>Nikolov et al. 2016</a>,Very Large Telescope (Antu),FORS2
1950,HD 189733 b,0.39337,0.40000,2.310000,0.230000,-0.230000,0,,,,,,,,,,,,,<a refstr=BARNES_ET_AL__2016 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016MNRAS.462.1012B target=ref>Barnes et al. 2016</a>,European Southern Observatory's 3.6 meter Telescope,HARPS Echelle Spectrograph
1951,WASP-39 b,0.57600,0.02200,,,,,,,,,0.14479,0.00114,-0.00114,0,,,,,<a refstr=NIKOLOV_ET_AL__2016 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016ApJ...832..191N target=ref>Nikolov et al. 2016</a>,Very Large Telescope (Antu),FORS2
1952,HD 189733 b,0.39337,0.60000,2.260000,0.220000,-0.220000,0,,,,,,,,,,,,,<a refstr=BARNES_ET_AL__2016 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016MNRAS.462.1012B target=ref>Barnes et al. 2016</a>,European Southern Observatory's 3.6 meter Telescope,HARPS Echelle Spectrograph
1953,WASP-39 b,0.58900,0.00300,,,,,,,,,0.14951,0.00214,-0.00214,0,,,,,<a refstr=NIKOLOV_ET_AL__2016 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016ApJ...832..191N target=ref>Nikolov et al. 2016</a>,Very Large Telescope (Antu),FORS2
1954,HD 189733 b,0.39337,0.60000,1.880000,0.210000,-0.210000,0,,,,,,,,,,,,,<a refstr=BARNES_ET_AL__2016 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016MNRAS.462.1012B target=ref>Barnes et al. 2016</a>,European Southern Observatory's 3.6 meter Telescope,HARPS Echelle Spectrograph
1955,WASP-39 b,0.59900,0.01700,,,,,,,,,0.14389,0.00130,-0.00130,0,,,,,<a refstr=NIKOLOV_ET_AL__2016 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016ApJ...832..191N target=ref>Nikolov et al. 2016</a>,Very Large Telescope (Antu),FORS2
1956,HD 189733 b,0.39337,0.80000,1.720000,0.200000,-0.200000,0,,,,,,,,,,,,,<a refstr=BARNES_ET_AL__2016 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016MNRAS.462.1012B target=ref>Barnes et al. 2016</a>,European Southern Observatory's 3.6 meter Telescope,HARPS Echelle Spectrograph
1957,WASP-39 b,0.61800,0.02300,,,,,,,,,0.14516,0.00070,-0.00070,0,,,,,<a refstr=NIKOLOV_ET_AL__2016 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016ApJ...832..191N target=ref>Nikolov et al. 2016</a>,Very Large Telescope (Antu),FORS2
1958,GJ 1132 b,0.47700,0.13790,,,,,,,,,0.05350,0.00600,-0.00600,0,,,,,<a refstr=SOUTHWORTH_ET_AL__2017 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2017AJ....153..191S target=ref>Southworth et al. 2017</a>,Max Planck Gesellschaft 2.2 meter Telescope at European Southern Observatory,GROND
1959,WASP-39 b,0.63700,0.01500,,,,,,,,,0.14440,0.00088,-0.00088,0,,,,,<a refstr=NIKOLOV_ET_AL__2016 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016ApJ...832..191N target=ref>Nikolov et al. 2016</a>,Very Large Telescope (Antu),FORS2
1960,GJ 1132 b,0.62310,0.13820,,,,,,,,,0.05170,0.00400,-0.00400,0,,,,,<a refstr=SOUTHWORTH_ET_AL__2017 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2017AJ....153..191S target=ref>Southworth et al. 2017</a>,Max Planck Gesellschaft 2.2 meter Telescope at European Southern Observatory,GROND
1961,WASP-39 b,0.65300,0.01500,,,,,,,,,0.14520,0.00113,-0.00113,0,,,,,<a refstr=NIKOLOV_ET_AL__2016 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016ApJ...832..191N target=ref>Nikolov et al. 2016</a>,Very Large Telescope (Antu),FORS2
1962,GJ 1132 b,0.76250,0.15350,,,,,,,,,0.05140,0.00230,-0.00230,0,,,,,<a refstr=SOUTHWORTH_ET_AL__2017 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2017AJ....153..191S target=ref>Southworth et al. 2017</a>,Max Planck Gesellschaft 2.2 meter Telescope at European Southern Observatory,GROND
1963,WASP-39 b,0.67000,0.02000,,,,,,,,,0.14446,0.00120,-0.00120,0,,,,,<a refstr=NIKOLOV_ET_AL__2016 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016ApJ...832..191N target=ref>Nikolov et al. 2016</a>,Very Large Telescope (Antu),FORS2
1964,GJ 1132 b,0.91340,0.13700,,,,,,,,,0.06110,0.00610,-0.00610,0,,,,,<a refstr=SOUTHWORTH_ET_AL__2017 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2017AJ....153..191S target=ref>Southworth et al. 2017</a>,Max Planck Gesellschaft 2.2 meter Telescope at European Southern Observatory,GROND
1965,WASP-39 b,0.69500,0.03000,,,,,,,,,0.14414,0.00067,-0.00067,0,,,,,<a refstr=NIKOLOV_ET_AL__2016 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016ApJ...832..191N target=ref>Nikolov et al. 2016</a>,Very Large Telescope (Antu),FORS2
1966,GJ 1132 b,0.47500,0.15000,,,,,,,,,0.06330,0.00860,-0.00860,0,,,,,<a refstr=SOUTHWORTH_ET_AL__2017 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2017AJ....153..191S target=ref>Southworth et al. 2017</a>,Carnegie Institution for Science (CIS) 6.5m Landon Clay Telescope at Las Campanas Observatory (LCO),PISCO
1967,WASP-39 b,0.73700,0.05500,,,,,,,,,0.14459,0.00145,-0.00145,0,,,,,<a refstr=NIKOLOV_ET_AL__2016 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016ApJ...832..191N target=ref>Nikolov et al. 2016</a>,Very Large Telescope (Antu),FORS2
1968,GJ 1132 b,0.77500,0.15000,,,,,,,,,0.05410,0.00500,-0.00500,0,,,,,<a refstr=SOUTHWORTH_ET_AL__2017 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2017AJ....153..191S target=ref>Southworth et al. 2017</a>,Carnegie Institution for Science (CIS) 6.5m Landon Clay Telescope at Las Campanas Observatory (LCO),PISCO
1969,WASP-39 b,0.76700,0.00500,,,,,,,,,0.14742,0.00130,-0.00130,0,,,,,<a refstr=NIKOLOV_ET_AL__2016 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016ApJ...832..191N target=ref>Nikolov et al. 2016</a>,Very Large Telescope (Antu),FORS2
1970,WASP-39 b,0.79000,0.04000,,,,,,,,,0.14643,0.00090,-0.00090,0,,,,,<a refstr=NIKOLOV_ET_AL__2016 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2016ApJ...832..191N target=ref>Nikolov et al. 2016</a>,Very Large Telescope (Antu),FORS2
1971,GJ 1214 b,0.50780,0.11570,,,,,,,,,0.11360,0.00130,-0.00130,0,,,,,<a refstr=RACKHAM_ET_AL__2017 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2017ApJ...834..151R target=ref>Rackham et al. 2017</a>,Magellan I Walter Baade Telescope,IMACS spectrograph
1972,GJ 1214 b,0.59260,0.05390,,,,,,,,,0.11320,0.00110,-0.00110,0,,,,,<a refstr=RACKHAM_ET_AL__2017 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2017ApJ...834..151R target=ref>Rackham et al. 2017</a>,Magellan I Walter Baade Telescope,IMACS spectrograph
1973,GJ 1214 b,0.63510,0.03100,,,,,,,,,0.11470,0.00090,-0.00090,0,,,,,<a refstr=RACKHAM_ET_AL__2017 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2017ApJ...834..151R target=ref>Rackham et al. 2017</a>,Magellan I Walter Baade Telescope,IMACS spectrograph
1974,GJ 1214 b,0.68250,0.04580,,,,,,,,,0.11330,0.00110,-0.00100,0,,,,,<a refstr=RACKHAM_ET_AL__2017 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2017ApJ...834..151R target=ref>Rackham et al. 2017</a>,Magellan I Walter Baade Telescope,IMACS spectrograph
1975,GJ 1214 b,0.73690,0.02310,,,,,,,,,0.11420,0.00060,-0.00060,0,,,,,<a refstr=RACKHAM_ET_AL__2017 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2017ApJ...834..151R target=ref>Rackham et al. 2017</a>,Magellan I Walter Baade Telescope,IMACS spectrograph
1976,GJ 1214 b,0.76060,0.02430,,,,,,,,,0.11460,0.00070,-0.00070,0,,,,,<a refstr=RACKHAM_ET_AL__2017 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2017ApJ...834..151R target=ref>Rackham et al. 2017</a>,Magellan I Walter Baade Telescope,IMACS spectrograph
1977,GJ 1214 b,0.78470,0.02390,,,,,,,,,0.11480,0.00070,-0.00070,0,,,,,<a refstr=RACKHAM_ET_AL__2017 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2017ApJ...834..151R target=ref>Rackham et al. 2017</a>,Magellan I Walter Baade Telescope,IMACS spectrograph
1978,GJ 1214 b,0.80550,0.01750,,,,,,,,,0.11530,0.00070,-0.00070,0,,,,,<a refstr=RACKHAM_ET_AL__2017 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2017ApJ...834..151R target=ref>Rackham et al. 2017</a>,Magellan I Walter Baade Telescope,IMACS spectrograph
1979,GJ 1214 b,0.82290,0.01740,,,,,,,,,0.11520,0.00080,-0.00080,0,,,,,<a refstr=RACKHAM_ET_AL__2017 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2017ApJ...834..151R target=ref>Rackham et al. 2017</a>,Magellan I Walter Baade Telescope,IMACS spectrograph
1980,GJ 1214 b,0.84090,0.01860,,,,,,,,,0.11480,0.00070,-0.00080,0,,,,,<a refstr=RACKHAM_ET_AL__2017 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2017ApJ...834..151R target=ref>Rackham et al. 2017</a>,Magellan I Walter Baade Telescope,IMACS spectrograph
1981,GJ 1214 b,0.85970,0.01900,,,,,,,,,0.11590,0.00080,-0.00080,0,,,,,<a refstr=RACKHAM_ET_AL__2017 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2017ApJ...834..151R target=ref>Rackham et al. 2017</a>,Magellan I Walter Baade Telescope,IMACS spectrograph
1982,GJ 1214 b,0.87800,0.01760,,,,,,,,,0.11380,0.00080,-0.00080,0,,,,,<a refstr=RACKHAM_ET_AL__2017 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2017ApJ...834..151R target=ref>Rackham et al. 2017</a>,Magellan I Walter Baade Telescope,IMACS spectrograph
1983,GJ 1214 b,0.89670,0.01970,,,,,,,,,0.11550,0.00100,-0.00100,0,,,,,<a refstr=RACKHAM_ET_AL__2017 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2017ApJ...834..151R target=ref>Rackham et al. 2017</a>,Magellan I Walter Baade Telescope,IMACS spectrograph
1984,GJ 1214 b,0.91620,0.01950,,,,,,,,,0.11530,0.00090,-0.00100,0,,,,,<a refstr=RACKHAM_ET_AL__2017 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2017ApJ...834..151R target=ref>Rackham et al. 2017</a>,Magellan I Walter Baade Telescope,IMACS spectrograph
1985,WASP-52 b,0.53060,0.01650,,,,,,,,,0.16240,0.00150,-0.00150,0,,,,,<a refstr=CHEN_ET_AL__2017 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2017A&A...600L..11C target=ref>Chen et al. 2017</a>,Gran Telescopio CANARIAS 10.4m telescope,OSIRIS
1986,WASP-52 b,0.54710,0.01650,,,,,,,,,0.16240,0.00160,-0.00160,0,,,,,<a refstr=CHEN_ET_AL__2017 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2017A&A...600L..11C target=ref>Chen et al. 2017</a>,Gran Telescopio CANARIAS 10.4m telescope,OSIRIS
1987,WASP-52 b,0.56360,0.01650,,,,,,,,,0.16080,0.00190,-0.00190,0,,,,,<a refstr=CHEN_ET_AL__2017 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2017A&A...600L..11C target=ref>Chen et al. 2017</a>,Gran Telescopio CANARIAS 10.4m telescope,OSIRIS
1988,WASP-52 b,0.58000,0.01650,,,,,,,,,0.15880,0.00110,-0.00110,0,,,,,<a refstr=CHEN_ET_AL__2017 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2017A&A...600L..11C target=ref>Chen et al. 2017</a>,Gran Telescopio CANARIAS 10.4m telescope,OSIRIS
1989,WASP-52 b,0.58910,0.00160,,,,,,,,,0.17170,0.00300,-0.00300,0,,,,,<a refstr=CHEN_ET_AL__2017 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2017A&A...600L..11C target=ref>Chen et al. 2017</a>,Gran Telescopio CANARIAS 10.4m telescope,OSIRIS
1990,WASP-52 b,0.59810,0.01650,,,,,,,,,0.15960,0.00160,-0.00160,0,,,,,<a refstr=CHEN_ET_AL__2017 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2017A&A...600L..11C target=ref>Chen et al. 2017</a>,Gran Telescopio CANARIAS 10.4m telescope,OSIRIS
1991,WASP-52 b,0.61470,0.01650,,,,,,,,,0.16100,0.00090,-0.00090,0,,,,,<a refstr=CHEN_ET_AL__2017 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2017A&A...600L..11C target=ref>Chen et al. 2017</a>,Gran Telescopio CANARIAS 10.4m telescope,OSIRIS
1992,WASP-52 b,0.63120,0.01650,,,,,,,,,0.16110,0.00080,-0.00080,0,,,,,<a refstr=CHEN_ET_AL__2017 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2017A&A...600L..11C target=ref>Chen et al. 2017</a>,Gran Telescopio CANARIAS 10.4m telescope,OSIRIS
1993,WASP-52 b,0.64770,0.01650,,,,,,,,,0.16040,0.00080,-0.00080,0,,,,,<a refstr=CHEN_ET_AL__2017 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2017A&A...600L..11C target=ref>Chen et al. 2017</a>,Gran Telescopio CANARIAS 10.4m telescope,OSIRIS
1994,WASP-52 b,0.66420,0.01650,,,,,,,,,0.16160,0.00070,-0.00070,0,,,,,<a refstr=CHEN_ET_AL__2017 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2017A&A...600L..11C target=ref>Chen et al. 2017</a>,Gran Telescopio CANARIAS 10.4m telescope,OSIRIS
1995,WASP-52 b,0.68070,0.01650,,,,,,,,,0.16170,0.00110,-0.00110,0,,,,,<a refstr=CHEN_ET_AL__2017 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2017A&A...600L..11C target=ref>Chen et al. 2017</a>,Gran Telescopio CANARIAS 10.4m telescope,OSIRIS
1996,WASP-52 b,0.69720,0.01650,,,,,,,,,0.16350,0.00120,-0.00120,0,,,,,<a refstr=CHEN_ET_AL__2017 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2017A&A...600L..11C target=ref>Chen et al. 2017</a>,Gran Telescopio CANARIAS 10.4m telescope,OSIRIS
1997,WASP-52 b,0.71370,0.01650,,,,,,,,,0.16130,0.00110,-0.00110,0,,,,,<a refstr=CHEN_ET_AL__2017 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2017A&A...600L..11C target=ref>Chen et al. 2017</a>,Gran Telescopio CANARIAS 10.4m telescope,OSIRIS
1998,WASP-52 b,0.73020,0.01650,,,,,,,,,0.16140,0.00110,-0.00110,0,,,,,<a refstr=CHEN_ET_AL__2017 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2017A&A...600L..11C target=ref>Chen et al. 2017</a>,Gran Telescopio CANARIAS 10.4m telescope,OSIRIS
1999,WASP-52 b,0.74670,0.01650,,,,,,,,,0.16080,0.00090,-0.00090,0,,,,,<a refstr=CHEN_ET_AL__2017 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2017A&A...600L..11C target=ref>Chen et al. 2017</a>,Gran Telescopio CANARIAS 10.4m telescope,OSIRIS
2000,WASP-52 b,0.76650,0.00160,,,,,,,,,0.16510,0.00200,-0.00200,0,,,,,<a refstr=CHEN_ET_AL__2017 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2017A&A...600L..11C target=ref>Chen et al. 2017</a>,Gran Telescopio CANARIAS 10.4m telescope,OSIRIS
2001,WASP-52 b,0.76820,0.00180,,,,,,,,,0.16080,0.00210,-0.00210,0,,,,,<a refstr=CHEN_ET_AL__2017 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2017A&A...600L..11C target=ref>Chen et al. 2017</a>,Gran Telescopio CANARIAS 10.4m telescope,OSIRIS
2002,WASP-52 b,0.76990,0.00160,,,,,,,,,0.16260,0.00210,-0.00210,0,,,,,<a refstr=CHEN_ET_AL__2017 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2017A&A...600L..11C target=ref>Chen et al. 2017</a>,Gran Telescopio CANARIAS 10.4m telescope,OSIRIS
2003,WASP-52 b,0.77900,0.01650,,,,,,,,,0.16230,0.00110,-0.00110,0,,,,,<a refstr=CHEN_ET_AL__2017 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2017A&A...600L..11C target=ref>Chen et al. 2017</a>,Gran Telescopio CANARIAS 10.4m telescope,OSIRIS
2004,WASP-52 b,0.79550,0.01650,,,,,,,,,0.15950,0.00110,-0.00110,0,,,,,<a refstr=CHEN_ET_AL__2017 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2017A&A...600L..11C target=ref>Chen et al. 2017</a>,Gran Telescopio CANARIAS 10.4m telescope,OSIRIS
2005,WASP-52 b,0.81200,0.01650,,,,,,,,,0.16090,0.00120,-0.00120,0,,,,,<a refstr=CHEN_ET_AL__2017 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2017A&A...600L..11C target=ref>Chen et al. 2017</a>,Gran Telescopio CANARIAS 10.4m telescope,OSIRIS
2006,WASP-52 b,0.82850,0.01650,,,,,,,,,0.15980,0.00100,-0.00100,0,,,,,<a refstr=CHEN_ET_AL__2017 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2017A&A...600L..11C target=ref>Chen et al. 2017</a>,Gran Telescopio CANARIAS 10.4m telescope,OSIRIS
2007,WASP-52 b,0.84500,0.01650,,,,,,,,,0.16090,0.00120,-0.00120,0,,,,,<a refstr=CHEN_ET_AL__2017 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2017A&A...600L..11C target=ref>Chen et al. 2017</a>,Gran Telescopio CANARIAS 10.4m telescope,OSIRIS
2008,WASP-52 b,0.86150,0.01650,,,,,,,,,0.15990,0.00160,-0.00160,0,,,,,<a refstr=CHEN_ET_AL__2017 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2017A&A...600L..11C target=ref>Chen et al. 2017</a>,Gran Telescopio CANARIAS 10.4m telescope,OSIRIS
2009,WASP-52 b,0.87800,0.01650,,,,,,,,,0.16120,0.00160,-0.00160,0,,,,,<a refstr=CHEN_ET_AL__2017 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2017A&A...600L..11C target=ref>Chen et al. 2017</a>,Gran Telescopio CANARIAS 10.4m telescope,OSIRIS
2010,WASP-52 b,0.89450,0.01650,,,,,,,,,0.16060,0.00160,-0.00160,0,,,,,<a refstr=CHEN_ET_AL__2017 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2017A&A...600L..11C target=ref>Chen et al. 2017</a>,Gran Telescopio CANARIAS 10.4m telescope,OSIRIS
2011,HAT-P-18 b,0.48745,0.02490,,,,,,,,,0.14048,0.00108,-0.00110,0,,,,,<a refstr=KIRK_ET_AL__2017 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2017MNRAS.468.3907K target=ref>Kirk et al. 2017</a>,Isaac Newton Group's William Herschel Telescope,ACAM
2012,HAT-P-18 b,0.51245,0.02490,,,,,,,,,0.13970,0.00085,-0.00087,0,,,,,<a refstr=KIRK_ET_AL__2017 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2017MNRAS.468.3907K target=ref>Kirk et al. 2017</a>,Isaac Newton Group's William Herschel Telescope,ACAM
2013,HAT-P-18 b,0.53745,0.02490,,,,,,,,,0.13999,0.00067,-0.00067,0,,,,,<a refstr=KIRK_ET_AL__2017 href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2017MNRAS.468.3907K target=ref>Kirk et al. 2017</a>,Isaac Newton Group's William Herschel Telescope,ACAM
